,Friedel_et_al_B_cells,Tani_et_al_Hela,Schofield_et_al_K562,Mele_et_al_K562,Mele_et_al_H1-ESC,Wu_et_al_K562,Wu_et_al_293T,Arango_et_al_Hela,Wachutka_et_al_K562
ENSG00000159403,,,,,,-0.073590359,0.00850734752666451,,556.005424839232
ENSG00000159423,,3.57,,,,,0.0750831893362332,7.60213250469569,
ENSG00000159433,210.0,,,8.155978666666666,,-0.105340936,-0.0550665253571585,2.44159177786481,270.513762154297
ENSG00000159445,,6.4,,10.318966666666666,,-0.066443448,0.0306798607482577,3.96566731960741,169.934311096137
ENSG00000159459,292.0,2.9,1.071,3.986834,4.530697666666668,-0.217409687,-0.020267981740272,3.03809303792102,145.852736766324
ENSG00000159461,343.7,15.27,4.90285,5.796253666666666,,-0.073979348,0.0430625898428207,4.84896675673468,931.930308025711
ENSG00000159479,207.0,,1.4361000000000002,3.054043,1.8594166666666665,-0.065600294,-0.0155240233777929,3.73597926901672,276.124882447481
ENSG00000159496,,2.67,,10.801499333333332,,,-0.0652813003528222,,
ENSG00000159527,,,,,,,,,105.572451344663
ENSG00000159556,,2.08,,,,-0.216738272,-0.0583837845336044,2.61125689222848,207.25338043105
ENSG00000159579,233.9,3.7,0.8575999999999999,1.3024700000000002,2.684585666666667,-0.170927784,-0.00471056007033484,2.73476669029047,192.484700778227
ENSG00000159588,,2.17,,,,-0.08556656,-0.0775165166160264,2.56589079874702,86.0113892455301
ENSG00000159592,286.4,3.85,0.8993,3.1598663333333334,3.403503333333333,-0.131488569,-0.0105856739360787,2.83647482253605,233.388689512665
ENSG00000159593,,3.77,8.19535,13.63451,14.279106666666666,-0.138377418,0.020098033074015,5.13323801965729,971.265223923118
ENSG00000159596,247.4,7.5,1.2775500000000002,4.461541666666666,7.5231840000000005,-0.098380146,0.018809529901216,3.81747264236169,359.367669991948
ENSG00000159618,,,,,3.879046,,,,
ENSG00000159640,,,,,,,-0.010060897472932,,159.995004765462
ENSG00000159648,,,,,,,-0.0481024046268318,,
ENSG00000159650,,,,,,,,3.22105009088065,
ENSG00000159658,,6.56,0.5908,4.566973999999999,,-0.156771533,0.0271332824027544,3.70183189887589,179.671667421567
ENSG00000159674,,2.6,,,,,0.043234485026743,2.86127951176547,
ENSG00000159685,,2.44,,,,,0.0377714410983349,,697.7230511462429
ENSG00000159692,545.2,8.55,2.1414999999999997,9.875093,,-0.09999245,0.0477728997503588,3.83488697183093,
ENSG00000159708,,,,,,,-0.0580405173514574,,
ENSG00000159713,,,,,,,0.0628481933914508,,
ENSG00000159714,,,,,,,0.0206467048047984,,
ENSG00000159720,373.4,12.97,1.9847000000000001,7.939302666666667,,-0.105037763,0.0389316495684392,4.86478037404314,200.30898630243598
ENSG00000159733,,2.9,0.9164000000000001,4.6948463333333335,5.762391,-0.11588509,-0.119456649500786,2.67462616816415,
ENSG00000159753,,,,,,,0.0921606628650924,,
ENSG00000159761,,,,,,,-0.00778787738454908,,
ENSG00000159784,,,,,,,0.0321815735021278,,
ENSG00000159788,,2.94,,2.3370016666666666,,,-0.0367617258151092,3.1046481610058,
ENSG00000159792,267.8,2.94,,2.8256269999999994,6.866703333333334,-0.093197795,0.0348975760401127,2.7271936010847,
ENSG00000159840,,17.85,2.8113,8.701471333333334,8.854790666666668,-0.063518527,0.0334295576906917,4.54820875736688,659.693095268535
ENSG00000159842,197.8,5.9,,,,,-0.0518741946974952,3.46926176364321,165.09980646907601
ENSG00000159873,302.7,2.78,0.58735,1.7675216666666664,3.0306303333333333,-0.164922383,0.00147877623292231,2.49814342093924,152.250224100051
ENSG00000159882,,2.0,,0.6677944,1.3719543333333333,-0.380427901,-0.175642125913075,,
ENSG00000159884,94.5,3.77,,,,-0.092833774,-0.031290465648374,3.64046452118842,
ENSG00000159885,,2.22,,,,-0.232763032,-0.10519328671147,2.83600873607585,81.5342186093091
ENSG00000159899,,2.74,,6.041631,,-0.097393868,,2.56627786737787,156.281003307286
ENSG00000159905,,2.2,,,,,-0.102419541924845,2.56877853034321,
ENSG00000159915,,,,,,,-0.124702911626148,2.93986792855914,
ENSG00000159917,,2.15,,2.4238596666666665,2.5510433333333338,-0.240069649,-0.0493529034294714,2.34805878935391,
ENSG00000159921,,3.03,,1.5425863333333334,1.8872266666666668,-0.255761427,-0.0055213304794746,2.40313377379963,265.80987041631903
ENSG00000159958,,,,,,,0.0682027628184648,,
ENSG00000160007,,5.69,0.88765,1.1886076666666667,2.526202,-0.212310726,-0.0349842737805174,3.92589931325287,395.854272122761
ENSG00000160014,,8.73,,,,,0.050375805492873,,955.137369487507
ENSG00000160049,424.5,8.15,3.0309999999999997,5.242238666666666,9.535478,,0.0290453450614511,3.6147692268072,972.0334302750019
ENSG00000160050,1432.3,6.8,,13.805433333333333,20.511216666666666,,0.0531426037817531,6.57384040737332,5317.09226136935
ENSG00000160051,,2.35,,1.330158,1.3073303333333333,-0.197269153,-0.113898678950398,,96.8144321229858
ENSG00000160055,,6.82,,5.864137333333333,,,0.00117949184814449,3.52505437226206,109.80443260879801
ENSG00000160058,204.2,3.51,0.6049,4.0930376666666675,,-0.087713703,-0.0049263902044257,2.75001757274194,183.664183533429
ENSG00000160062,,2.38,,,,,-0.0420342815673395,2.60491988736471,
ENSG00000160072,192.7,10.4,1.9527,8.391116666666667,,-0.042877051,0.0115150872486468,6.71078525815884,286.434916977432
ENSG00000160075,499.6,8.22,2.4766,5.104902333333334,13.685743333333333,-0.091059541,0.0344236588943249,4.05225096334707,274.47654761914
ENSG00000160087,304.8,4.14,1.01715,,,-0.104539215,0.0239209848800565,2.86447967779951,508.052247074396
ENSG00000160094,,3.13,,,2.4001179999999995,,0.0194630716640484,2.83283012832854,
ENSG00000160097,,,,,,,0.0240541793739407,,
ENSG00000160111,,,,2.3896933333333332,,,,,
ENSG00000160113,,4.93,0.91625,2.7685700000000004,8.340137333333333,-0.14580281,-0.0112731545050066,3.22954655388763,204.70260728557702
ENSG00000160117,,2.82,,2.553091333333333,,-0.121068807,0.161480154640173,2.97072702085297,288.271934704838
ENSG00000160124,401.0,5.0,,5.114723333333333,5.141152666666667,-0.045103053,0.0280637769113245,3.67424553749604,302.38309379282396
ENSG00000160131,,9.22,3.2058999999999997,4.693672333333334,6.503762333333333,-0.100468258,0.0308078942846762,4.53408533685017,466.90710590872004
ENSG00000160145,,,,2.726421333333333,,,-0.0243119881647347,3.11016181477338,
ENSG00000160161,,,,,11.61918,,0.00518669383036757,2.53433994519107,30.121544797391895
ENSG00000160179,,6.06,,,4.278708333333333,,0.032695894600018,,
ENSG00000160183,,,,,,,,4.60352425888499,
ENSG00000160185,,,,3.5982343333333335,,,,,
ENSG00000160188,,,,,,,-0.0734355231682814,,
ENSG00000160190,170.1,2.9,,,5.906965,,-0.0446979066846452,3.47952148600569,582.482563461298
ENSG00000160191,212.7,,,,,,-0.00253862407436657,3.78283898789511,
ENSG00000160193,490.8,2.86,1.25635,5.07414,7.280963333333333,,-0.0143620171347865,3.76597200541671,188.222873790364
ENSG00000160194,143.4,4.57,1.2184,1.783439666666667,4.844587333333333,-0.058117323,-0.00119972207547474,2.92488172490639,554.78833521741
ENSG00000160199,448.2,,,1.5444293333333334,3.888428666666666,-0.173944427,-0.0301009333084439,2.75038112117961,212.347188884862
ENSG00000160200,,3.51,1.10405,,,,0.0227679030242991,4.17158509201871,
ENSG00000160201,547.2,7.0,0.99655,9.540208,11.049279666666669,-0.034318079,-0.239836890329005,3.26644715877852,
ENSG00000160207,,4.97,,,,,0.0836937761927536,2.97719805810111,
ENSG00000160208,232.0,5.79,2.2129,2.0517920000000003,3.395611,-0.144748163,0.0201577816644123,2.70706224896098,450.190779630552
ENSG00000160209,172.4,6.73,1.7596,9.765037,14.956303333333333,-0.063255797,0.0313433991754169,3.33108213719361,252.852595760382
ENSG00000160211,,,10.38035,29.501093333333333,,,0.031615673372725,,338.816839893774
ENSG00000160213,1138.8,,,,,-0.051049451,0.0220832633274825,14.0752977868114,372.039016690943
ENSG00000160214,147.8,2.99,1.9197,2.746460666666666,3.548143666666667,-0.078935879,-0.00933786021438459,2.99304036520445,301.138546419818
ENSG00000160216,329.1,6.15,2.399,6.214596666666668,,-0.110209029,0.0282559445587821,3.3128042946199,509.13454358840795
ENSG00000160218,,4.0,0.72915,2.699022333333333,6.302377333333333,-0.041160898,0.00693807507030233,3.04265780706763,170.576089216551
ENSG00000160219,,,2.0138,3.366016,,-0.104358668,,,448.216952440896
ENSG00000160221,,4.0,,44.14221333333333,33.13535,,0.0855624525387886,,
ENSG00000160223,,3.08,,1.273071,2.9666180000000004,,,2.52189474327005,
ENSG00000160226,,3.08,,,,,0.0194463689387044,3.55323406316901,463.395288496941
ENSG00000160229,,,,,,,0.0493197780085881,,
ENSG00000160233,,3.17,,,,,0.0147727429387444,2.88076277854915,
ENSG00000160255,,,,,,,,3.65346677163241,
ENSG00000160256,,2.67,1.2961,3.4365966666666665,4.562420666666667,-0.071230492,0.00873012045315633,3.34006073386783,631.9124824081771
ENSG00000160271,55.1,2.53,0.46535,2.7929049999999997,,-0.183741377,-0.0100786575387195,2.5681561979821,329.03556129124297
ENSG00000160282,,,,,,,,3.34658105159711,
ENSG00000160284,,,,15.905019999999999,11.357423333333335,,0.0578519140936163,3.98359061117963,615.686950664662
ENSG00000160285,627.2,8.6,1.4056,16.483416666666667,,,0.0300453750521997,3.79045100991935,388.144415575222
ENSG00000160293,215.4,3.23,,5.609191,7.823020333333335,,0.0151854568564716,2.96333142144499,
ENSG00000160294,263.7,6.91,2.9514500000000004,6.933256666666668,12.616626666666667,-0.134294851,0.0165656280334468,2.99801886234962,347.505111180203
ENSG00000160298,,2.38,0.58525,7.4052603333333336,,,0.00661645904340989,2.36078337249207,93.16073803070049
ENSG00000160299,251.8,3.08,2.0016499999999997,9.430529000000002,,-0.055331132,-0.00528923629368251,2.98754139467677,76.74414348152341
ENSG00000160305,182.4,3.28,1.1994,4.688529333333332,,-0.099843801,-0.022592834384187,2.93844102635282,262.484192738238
ENSG00000160310,515.0,8.0,3.06215,12.963980000000001,,-0.088615877,0.0294293286589962,4.04318436298952,396.34260850474504
ENSG00000160318,,2.17,,,,,0.066492154754815,,
ENSG00000160323,,,,,,,0.0391102488131767,2.48987851255343,
ENSG00000160325,,2.9,,,,,-0.0181666269465809,2.5511618025499,
ENSG00000160326,,6.46,,,,,-0.00270357318550876,3.44351860067395,
ENSG00000160336,,2.22,0.79585,,,-0.122170223,-0.0506508718409721,,
ENSG00000160345,,16.29,,,12.30603,,0.0516333010822911,6.20010675924504,
ENSG00000160352,,2.78,0.8342,5.783680333333333,6.634671,-0.108208788,-0.0213396046245719,2.30976897398841,526.9775279573311
ENSG00000160360,,5.04,,5.646159333333333,,,0.00809327706043293,3.12805210463049,
ENSG00000160392,,3.33,0.86995,2.395,,-0.070532955,0.0469753380504182,2.71489450667158,117.68686712235399
ENSG00000160396,,,,,3.630521333333333,,,,
ENSG00000160401,,3.23,,4.8997573333333335,5.269452666666667,,0.063404302351443,,
ENSG00000160404,,4.53,,6.841352666666666,,-0.094663192,0.0248238136145055,3.68570780134457,1782.7371068023199
ENSG00000160408,,6.0,,2.707523333333333,,-0.097992129,-0.0117905159018006,3.32313533123009,287.86429421915796
ENSG00000160410,,,,,,,0.0735447285644504,11.9632368548111,1245.82226065663
ENSG00000160439,206.6,2.53,,1.9834683333333334,2.462932,-0.138540888,-0.0345765348021184,2.73125440469581,73.8038010268126
ENSG00000160445,,7.32,,3.188297,8.521074,-0.077379938,0.00549019425396951,3.35217734696338,420.12635466685094
ENSG00000160446,,12.83,,16.47764,,,0.0464207261654633,8.79119080669178,988.6235088671859
ENSG00000160447,,3.51,,9.377385666666667,,-0.053384344,0.0085026315331941,2.70893553918446,
ENSG00000160460,,,,,,,-0.00329912312895184,3.12364265384003,
ENSG00000160469,,2.27,,,,,0.0704854931683669,,
ENSG00000160471,,3.17,,,,,0.0304878031684401,,
ENSG00000160472,,7.09,,,,,,,
ENSG00000160539,,,,,4.148930666666667,,0.0172462537801419,,
ENSG00000160551,,3.39,0.5229,1.3160826666666667,1.8724023333333335,-0.22429863,0.0227098446418309,2.61109858101532,144.86025676221902
ENSG00000160563,270.4,3.45,1.3422999999999998,4.337374,3.2748386666666662,-0.155534887,0.0280054875170622,3.64373498155819,255.832080009337
ENSG00000160570,53.4,2.5,0.42605000000000004,1.3083643333333335,2.0540653333333334,-0.200446757,-0.0852216552747496,,65.8185024206864
ENSG00000160584,,2.99,0.6366499999999999,1.6123973333333332,2.106716666666667,-0.149735929,-0.0137534286900298,2.79898444662961,108.370148075915
ENSG00000160588,,3.28,,2.952863666666667,2.582316,-0.157594081,0.0265106536272926,2.74679274536283,
ENSG00000160602,107.5,2.86,,,,-0.039127989,0.0687029067593711,2.9946564785519,51.745228004003295
ENSG00000160606,,3.45,,1.483681,3.5510846666666662,-0.202786905,-0.060477235929349,3.56732739035434,252.795591543815
ENSG00000160613,,4.0,,4.233317,,-0.081924549,0.0151867890334919,3.71561508468624,
ENSG00000160633,537.3,4.71,2.2927999999999997,3.5284,4.738382666666666,-0.15902799,0.0145893555241139,2.95553335796511,195.126519734468
ENSG00000160678,,,,,,,0.00636806444462798,,
ENSG00000160679,,3.03,1.08765,2.915017666666667,4.681476333333333,-0.174824336,-0.0174813513661403,2.61783787431977,251.674381664995
ENSG00000160685,,,0.48029999999999995,2.5264813333333334,2.795569,-0.113689746,-0.0909291641746485,2.4871721865164,106.031421326283
ENSG00000160688,137.3,3.57,0.89095,3.796519,8.2967,-0.041994031,0.0116259617326401,2.95770345225335,433.368926104626
ENSG00000160691,139.0,6.48,1.6301999999999999,7.061079333333335,,-0.060018767,0.00318169055608744,3.77006121845492,221.02928108433898
ENSG00000160695,,3.85,2.306,7.1310150000000005,12.73063,-0.101007039,0.0216395085582591,3.48720678218912,155.04759167865402
ENSG00000160703,,5.11,,3.314667,10.347858666666667,,-0.0425845409247421,2.64673533201621,
ENSG00000160710,465.3,8.57,2.7983000000000002,6.520247,10.580985666666665,-0.110339885,0.0415137799483926,3.37637767136473,443.863662045343
ENSG00000160712,,2.7,,,,-0.148285609,0.0512747914295143,2.65898838489083,
ENSG00000160714,175.3,4.18,1.1564999999999999,3.783965,,-0.191516838,0.0210226977205939,2.97712157245632,235.866863731055
ENSG00000160716,,,,,2.866616666666667,,,,
ENSG00000160741,,5.33,0.50375,5.052418333333334,,-0.077973276,-0.0115393861178437,3.17595025920468,330.216120382831
ENSG00000160746,,8.0,2.7987,7.845573333333334,11.971733333333333,-0.082656202,0.0270467986625626,7.46118933859009,269.057654027216
ENSG00000160752,991.7,,5.5456,17.043026666666666,,,0.0629438354948695,9.52901687838392,1604.27513598285
ENSG00000160753,,6.81,,9.279994666666667,,-0.047989792,0.0393470509029012,4.12374084619824,927.74514501642
ENSG00000160767,,11.56,,9.928153333333332,,-0.046017092,0.0389876641731831,5.02495675047646,3322.4287685071804
ENSG00000160781,,2.47,,,,,0.113204656273398,2.52924049441959,177.636362547296
ENSG00000160783,537.0,8.0,,23.04151,,-0.049383031,0.0606131477382715,,459.025311869559
ENSG00000160785,92.1,2.74,0.3719,1.3362170000000002,2.5305723333333336,-0.278062105,0.0313291497745505,2.44295443233204,153.77133175611098
ENSG00000160789,,10.8,4.1025,9.241066,,-0.051701641,0.0420940755569827,5.21176071525489,220.32574708266398
ENSG00000160796,261.5,,1.59735,,,,0.0272980564246445,3.53856604792302,462.91084182436896
ENSG00000160799,84.0,2.5,0.7686,1.5538586666666667,2.1869193333333334,-0.213631275,-0.0550151834207501,,130.140787982625
ENSG00000160801,,,,,,,0.0993043834989511,,
ENSG00000160803,353.6,8.46,3.4999000000000002,6.725032666666666,,-0.053479466,0.0157237331145645,4.13594762959416,451.14278846242104
ENSG00000160813,,8.92,,6.915173333333333,7.434052666666666,-0.130451794,-0.00708531585544636,5.01235247651587,757.165684052426
ENSG00000160818,198.9,3.23,2.14765,3.7339389999999995,9.322182,-0.078239088,0.00137280393660508,2.96794339369981,462.89868317675996
ENSG00000160838,,,,,,,0.0674092239000526,,
ENSG00000160856,336.9,,,,,,,,
ENSG00000160867,,24.0,,,,,0.0297305873006933,13.1470260322222,1431.2585926566298
ENSG00000160877,,4.63,0.56465,1.8979016666666668,8.304766666666666,-0.12424395,-0.0113110748763708,2.92909255444307,
ENSG00000160883,,,,,,,,3.02192071578048,29.0514436302226
ENSG00000160886,,13.85,,,,,0.0502851969673694,14.7440825026202,
ENSG00000160888,,2.2,0.79545,1.3986053333333333,1.291512,-0.27408778,-0.0717027701618765,,
ENSG00000160908,190.3,2.41,,2.1603643333333333,2.5853793333333335,-0.307365408,-0.0654213243472885,,131.36864453020002
ENSG00000160917,288.9,2.74,0.9236,5.468533999999999,10.563148666666667,-0.103603641,0.0149922296508837,2.71000377765299,387.063522291263
ENSG00000160932,,,,,,,0.0424521224625822,,1263.8206095062199
ENSG00000160948,708.5,3.28,,17.864826666666662,,-0.033886154,0.0293148435459135,4.68667387029775,1301.73397065139
ENSG00000160949,,3.64,1.6593499999999999,7.266414999999999,,,0.0145934659303422,3.07487775579008,451.070528776809
ENSG00000160951,,,,,,,,2.83928007771427,
ENSG00000160953,583.3,3.85,2.1479500000000002,4.215690333333334,6.258945,-0.068290472,-0.0626890689257895,2.69049853545203,1080.7709427070401
ENSG00000160957,246.6,3.23,1.7779,7.961983,,,0.00742703604353293,3.65444585579794,219.725919326054
ENSG00000160959,47.8,2.74,0.68145,2.685325,2.8940563333333333,-0.089306703,0.0168927913500062,2.67646554832909,
ENSG00000160961,,2.63,,7.974396666666666,,-0.124207918,-0.0462830384643159,2.59037803274963,
ENSG00000160963,,,,,,,0.00474943711608026,,
ENSG00000160972,,6.34,,,,,0.0443660811784499,3.62669333544281,
ENSG00000160973,,,,12.898003333333335,7.174619333333333,,0.0696860981236436,3.06899876859861,
ENSG00000160991,277.7,4.21,,4.443485,,-0.060372495,0.00228432040413288,3.26702585627978,158.866589049723
ENSG00000160993,78.6,2.41,,1.1876086666666665,2.206179666666667,-0.243658764,-0.0856450086659917,2.69517882453688,167.218135296305
ENSG00000160999,116.6,2.82,,,5.350877666666666,,-0.0422558999636955,3.23630295624104,32.9048756522574
ENSG00000161010,,3.13,,8.146558333333333,,-0.055313705,0.0250615922792287,,395.50215398484903
ENSG00000161011,127.7,6.76,1.218,7.415095666666667,9.768060333333333,-0.056265632,0.0241393546157183,3.63506052390473,203.55952128255902
ENSG00000161013,435.2,12.0,3.51805,29.167856666666665,,-0.02531629,0.0319673827769722,9.3001635667026,308.292259736098
ENSG00000161016,409.8,,9.49685,,,,0.0571143195400996,,899.344396170074
ENSG00000161021,90.2,3.64,0.52445,1.8385696666666664,3.2018946666666666,-0.237124657,-0.0119296578919952,2.66629353332451,100.990664690312
ENSG00000161036,,6.8,,6.361804666666667,,-0.129919671,0.0307027517256498,3.43732471234633,282.891981005413
ENSG00000161040,,2.99,,10.72845,7.634062666666666,-0.054610092,-0.0957856258487717,3.53232215578691,180.619259623142
ENSG00000161048,,2.67,,2.9674566666666666,3.0059503333333333,-0.164930184,-0.00665906561587881,2.6058480292215,
ENSG00000161057,286.3,10.88,7.67515,6.756355,5.6745030000000005,-0.06852473,0.0220653883327412,5.15337432154853,316.852893882327
ENSG00000161082,,,,,,,0.0347037352775689,4.06595576283717,
ENSG00000161091,,12.35,3.9843,6.843688666666666,,-0.030773383,0.046124644610467,6.6825121549048,250.496582839041
ENSG00000161149,,,,,,,,,100.116745946252
ENSG00000161179,,8.77,1.9784000000000002,7.207247,2.2807836666666668,-0.060260226,0.00162149409389659,3.94416676392732,1535.03134506195
ENSG00000161180,,,,1.5145693333333334,,,,2.9608286577567,315.223615243595
ENSG00000161202,419.4,7.45,3.88945,6.546525,,-0.080395643,0.0243258775438739,3.51307248915336,350.63064052327303
ENSG00000161203,958.4,,9.02985,,,,0.0283570878569987,22.3328969064034,588.922591009903
ENSG00000161204,124.0,4.15,1.6442999999999999,2.6113233333333334,6.081779999999999,-0.102289129,-0.0307226869981082,2.96002542936497,166.346043276567
